Day,Endpoint,Method,avg_response_time_ms
132,/users,PUT,5.27228943985333
133,/users,PUT,5.27228943985333
134,/users,PUT,5.27228943985333
135,/users,PUT,5.27228943985333
136,/users,PUT,5.27228943985333
137,/users,PUT,5.27228943985333
138,/users,PUT,5.27228943985333
139,/users,PUT,5.27228943985333
140,/users,PUT,5.27228943985333
141,/users,PUT,5.27228943985333
142,/users,PUT,5.27228943985333
143,/users,PUT,5.27228943985333
144,/users,PUT,5.27228943985333
145,/users,PUT,5.27228943985333
146,/users,PUT,5.27228943985333
147,/users,PUT,5.27228943985333
148,/users,PUT,5.27228943985333
149,/users,PUT,5.27228943985333
150,/users,PUT,5.27228943985333
151,/users,PUT,5.27228943985333
152,/users,PUT,5.27228943985333
153,/users,PUT,5.27228943985333
154,/users,PUT,5.27228943985333
155,/users,PUT,5.27228943985333
156,/users,PUT,5.27228943985333
157,/users,PUT,5.27228943985333
158,/users,PUT,5.27228943985333
159,/users,PUT,5.27228943985333
160,/users,PUT,5.27228943985333
161,/users,PUT,5.27228943985333
162,/users,PUT,5.27228943985333
163,/users,PUT,5.27228943985333
164,/users,PUT,5.27228943985333
165,/users,PUT,5.27228943985333
166,/users,PUT,5.27228943985333
167,/users,PUT,5.27228943985333
168,/users,PUT,5.27228943985333
169,/users,PUT,5.27228943985333
170,/users,PUT,5.27228943985333
171,/users,PUT,5.27228943985333
172,/users,PUT,5.27228943985333
173,/users,PUT,5.27228943985333
174,/users,PUT,5.27228943985333
175,/users,PUT,5.27228943985333
176,/users,PUT,5.27228943985333
177,/users,PUT,5.27228943985333
178,/users,PUT,5.27228943985333
179,/users,PUT,5.27228943985333
180,/users,PUT,5.27228943985333
1,/users,POST,4.967487626262406
2,/users,POST,4.970638411950442
3,/users,POST,4.9972436288102315
4,/users,POST,4.993417515412912
5,/users,POST,4.997564873492236
6,/users,POST,5.001189048913061
7,/users,POST,5.001973867518127
8,/users,POST,5.000265024279126
9,/users,POST,4.99998643375212
10,/users,POST,4.99952767849929
11,/users,POST,4.999347156834929
12,/users,POST,4.999312266093079
13,/users,POST,4.999313783081854
14,/users,POST,4.999267381072231
15,/users,POST,4.99931619241697
16,/users,POST,4.999314407724292
17,/users,POST,4.999320386444762
18,/users,POST,4.999317620171112
19,/users,POST,4.999319583333057
20,/users,POST,4.999319761802325
21,/users,POST,4.9993194048637895
22,/users,POST,4.999319226394522
23,/users,POST,4.999320029506227
24,/users,POST,4.999319226394522
25,/users,POST,4.999319583333057
26,/users,POST,4.999319583333057
27,/users,POST,4.9993194048637895
28,/users,POST,4.999319583333057
29,/users,POST,4.999319583333057
30,/users,POST,4.9993194048637895
31,/users,POST,4.999319494098423
32,/users,POST,4.999319494098423
33,/users,POST,4.999319583333057
34,/users,POST,4.999319583333057
35,/users,POST,4.999319494098423
36,/users,POST,4.999319494098423
37,/users,POST,4.9993194048637895
38,/users,POST,4.9993194048637895
39,/users,POST,4.999319583333057
40,/users,POST,4.999319494098423
41,/users,POST,4.9993194048637895
42,/users,POST,4.999319494098423
43,/users,POST,4.9993194048637895
44,/users,POST,4.999319494098423
45,/users,POST,4.999319583333057
46,/users,POST,4.9993194048637895
47,/users,POST,4.999319494098423
48,/users,POST,4.999319494098423
49,/users,POST,4.9993194048637895
50,/users,POST,4.999319494098423
51,/users,POST,4.9993194048637895
52,/users,POST,4.9993194048637895
53,/users,POST,4.999319494098423
54,/users,POST,4.9993194048637895
55,/users,POST,4.999319494098423
56,/users,POST,4.999319494098423
57,/users,POST,4.9993194048637895
58,/users,POST,4.999319494098423
59,/users,POST,4.999319494098423
60,/users,POST,4.9993194048637895
61,/users,POST,4.999319494098423
62,/users,POST,4.999319583333057
63,/users,POST,4.999319494098423
64,/users,POST,4.999319494098423
65,/users,POST,4.999319583333057
66,/users,POST,4.9993194048637895
67,/users,POST,4.9993194048637895
68,/users,POST,4.999319494098423
69,/users,POST,4.9993194048637895
70,/users,POST,4.9993194048637895
71,/users,POST,4.999319583333057
72,/users,POST,4.9993194048637895
73,/users,POST,4.9993194048637895
74,/users,POST,4.999319494098423
75,/users,POST,4.9993194048637895
76,/users,POST,4.999319494098423
77,/users,POST,4.999319494098423
78,/users,POST,4.999319494098423
79,/users,POST,4.999319494098423
80,/users,POST,4.9993194048637895
81,/users,POST,4.9993194048637895
82,/users,POST,4.999319494098423
83,/users,POST,4.999319494098423
84,/users,POST,4.9993194048637895
85,/users,POST,4.999319494098423
86,/users,POST,4.9993194048637895
87,/users,POST,4.999319583333057
88,/users,POST,4.999319494098423
89,/users,POST,4.999319494098423
90,/users,POST,4.9993194048637895
91,/users,POST,4.999319583333057
92,/users,POST,4.999319494098423
93,/users,POST,4.999319494098423
94,/users,POST,4.999319494098423
95,/users,POST,4.9993194048637895
96,/users,POST,4.999319494098423
97,/users,POST,4.999319494098423
98,/users,POST,4.999319583333057
99,/users,POST,4.999319494098423
100,/users,POST,4.9993194048637895
101,/users,POST,4.999319494098423
102,/users,POST,4.999319494098423
103,/users,POST,4.9993194048637895
104,/users,POST,4.999319494098423
105,/users,POST,4.9993194048637895
106,/users,POST,4.999319583333057
107,/users,POST,4.999319494098423
108,/users,POST,4.9993194048637895
109,/users,POST,4.999319494098423
110,/users,POST,4.9993194048637895
111,/users,POST,4.9993194048637895
112,/users,POST,4.999319494098423
113,/users,POST,4.999319494098423
114,/users,POST,4.9993194048637895
115,/users,POST,4.9993194048637895
116,/users,POST,4.999319494098423
117,/users,POST,4.999319583333057
118,/users,POST,4.999319494098423
119,/users,POST,4.9993194048637895
120,/users,POST,4.9993194048637895
121,/users,POST,4.999319494098423
122,/users,POST,4.999319494098423
123,/users,POST,4.999319494098423
124,/users,POST,4.999319494098423
125,/users,POST,4.999319494098423
126,/users,POST,4.9993194048637895
127,/users,POST,4.999319583333057
128,/users,POST,4.9993194048637895
129,/users,POST,4.9993194048637895
130,/users,POST,4.9993194048637895
131,/users,POST,4.9993194048637895
132,/users,POST,4.9993194048637895
133,/users,POST,4.999319494098423
134,/users,POST,4.9993194048637895
135,/users,POST,4.9993194048637895
136,/users,POST,4.999319494098423
137,/users,POST,4.999319494098423
138,/users,POST,4.999319494098423
139,/users,POST,4.999319583333057
140,/users,POST,4.999319494098423
141,/users,POST,4.9993194048637895
142,/users,POST,4.999319583333057
143,/users,POST,4.9993194048637895
144,/users,POST,4.999319583333057
145,/users,POST,4.9993194048637895
146,/users,POST,4.999319494098423
147,/users,POST,4.9993194048637895
148,/users,POST,4.9993194048637895
149,/users,POST,4.9993194048637895
150,/users,POST,4.999319494098423
151,/users,POST,4.999319494098423
152,/users,POST,4.999319494098423
153,/users,POST,4.999319494098423
154,/users,POST,4.9993194048637895
155,/users,POST,4.9993194048637895
156,/users,POST,4.9993194048637895
157,/users,POST,4.9993194048637895
158,/users,POST,4.9993194048637895
159,/users,POST,4.999319583333057
160,/users,POST,4.9993194048637895
161,/users,POST,4.9993194048637895
162,/users,POST,4.9993194048637895
163,/users,POST,4.999319583333057
164,/users,POST,4.999319494098423
165,/users,POST,4.9993194048637895
166,/users,POST,4.999319494098423
167,/users,POST,4.9993194048637895
168,/users,POST,4.9993194048637895
169,/users,POST,4.9993194048637895
170,/users,POST,4.999319494098423
171,/users,POST,4.999319494098423
172,/users,POST,4.999319494098423
173,/users,POST,4.9993194048637895
174,/users,POST,4.9993194048637895
175,/users,POST,4.9993194048637895
176,/users,POST,4.9993194048637895
177,/users,POST,4.9993194048637895
178,/users,POST,4.999319494098423
179,/users,POST,4.9993194048637895
180,/users,POST,4.999319494098423
1,/orders,GET,5.122208559554927
2,/orders,GET,5.136693348223241
3,/orders,GET,5.162604092926994
4,/orders,GET,5.157568291274531
5,/orders,GET,5.160373933138229
6,/orders,GET,5.165223332313631
7,/orders,GET,5.163933099900846
8,/orders,GET,5.163236402856336
9,/orders,GET,5.163014605252429
10,/orders,GET,5.161865419752153
11,/orders,GET,5.161158584404978
12,/orders,GET,5.1613524572103175
13,/orders,GET,5.1616287704241675
14,/orders,GET,5.161768127619565
15,/orders,GET,5.161843631294672
16,/orders,GET,5.16184772218873
17,/orders,GET,5.161812593859322
18,/orders,GET,5.161786091980427
19,/orders,GET,5.161774797555529
20,/orders,GET,5.161773463568336
21,/orders,GET,5.161775953677762
22,/orders,GET,5.161778265922229
23,/orders,GET,5.161779688841902
24,/orders,GET,5.161780222436779
25,/orders,GET,5.161780489234217
26,/orders,GET,5.161780311369259
27,/orders,GET,5.161780400301738
28,/orders,GET,5.161780133504299
29,/orders,GET,5.161780044571819
30,/orders,GET,5.16177995563934
31,/orders,GET,5.16177995563934
32,/orders,GET,5.16177995563934
33,/orders,GET,5.161780044571819
34,/orders,GET,5.161780044571819
35,/orders,GET,5.161780044571819
36,/orders,GET,5.161780044571819
37,/orders,GET,5.161780044571819
38,/orders,GET,5.161780044571819
39,/orders,GET,5.161780044571819
40,/orders,GET,5.161780044571819
41,/orders,GET,5.161780044571819
42,/orders,GET,5.16177995563934
43,/orders,GET,5.161780044571819
44,/orders,GET,5.161780044571819
45,/orders,GET,5.161780044571819
46,/orders,GET,5.161780044571819
47,/orders,GET,5.161780044571819
48,/orders,GET,5.161780044571819
49,/orders,GET,5.161780044571819
50,/orders,GET,5.161780044571819
51,/orders,GET,5.161780044571819
52,/orders,GET,5.161780044571819
53,/orders,GET,5.161780044571819
54,/orders,GET,5.161780044571819
55,/orders,GET,5.161780044571819
56,/orders,GET,5.161780044571819
57,/orders,GET,5.161780044571819
58,/orders,GET,5.161780044571819
59,/orders,GET,5.161780044571819
60,/orders,GET,5.161780044571819
61,/orders,GET,5.161780044571819
62,/orders,GET,5.161780044571819
63,/orders,GET,5.161780044571819
64,/orders,GET,5.161780044571819
65,/orders,GET,5.161780044571819
66,/orders,GET,5.161780044571819
67,/orders,GET,5.161780044571819
68,/orders,GET,5.161780044571819
69,/orders,GET,5.161780044571819
70,/orders,GET,5.161780044571819
71,/orders,GET,5.161780044571819
72,/orders,GET,5.161780044571819
73,/orders,GET,5.161780044571819
74,/orders,GET,5.161780044571819
75,/orders,GET,5.161780044571819
76,/orders,GET,5.161780044571819
77,/orders,GET,5.161780044571819
78,/orders,GET,5.161780044571819
79,/orders,GET,5.161780044571819
80,/orders,GET,5.161780044571819
81,/orders,GET,5.161780044571819
82,/orders,GET,5.161780044571819
83,/orders,GET,5.161780044571819
84,/orders,GET,5.161780044571819
85,/orders,GET,5.161780044571819
86,/orders,GET,5.161780044571819
87,/orders,GET,5.161780044571819
88,/orders,GET,5.161780044571819
89,/orders,GET,5.161780044571819
90,/orders,GET,5.161780044571819
91,/orders,GET,5.161780044571819
92,/orders,GET,5.161780044571819
93,/orders,GET,5.161780044571819
94,/orders,GET,5.161780044571819
95,/orders,GET,5.161780044571819
96,/orders,GET,5.161780044571819
97,/orders,GET,5.161780044571819
98,/orders,GET,5.161780044571819
99,/orders,GET,5.161780044571819
100,/orders,GET,5.161780044571819
101,/orders,GET,5.161780044571819
102,/orders,GET,5.161780044571819
103,/orders,GET,5.161780044571819
104,/orders,GET,5.161780044571819
105,/orders,GET,5.161780044571819
106,/orders,GET,5.161780044571819
107,/orders,GET,5.161780044571819
108,/orders,GET,5.161780044571819
109,/orders,GET,5.161780044571819
110,/orders,GET,5.161780044571819
111,/orders,GET,5.161780044571819
112,/orders,GET,5.161780044571819
113,/orders,GET,5.161780044571819
114,/orders,GET,5.161780044571819
115,/orders,GET,5.161780044571819
116,/orders,GET,5.161780044571819
117,/orders,GET,5.161780044571819
118,/orders,GET,5.161780044571819
119,/orders,GET,5.161780044571819
120,/orders,GET,5.161780044571819
121,/orders,GET,5.161780044571819
122,/orders,GET,5.161780044571819
123,/orders,GET,5.161780044571819
124,/orders,GET,5.161780044571819
125,/orders,GET,5.161780044571819
126,/orders,GET,5.161780044571819
127,/orders,GET,5.161780044571819
128,/orders,GET,5.161780044571819
129,/orders,GET,5.161780044571819
130,/orders,GET,5.161780044571819
131,/orders,GET,5.161780044571819
132,/orders,GET,5.161780044571819
133,/orders,GET,5.161780044571819
134,/orders,GET,5.161780044571819
135,/orders,GET,5.161780044571819
136,/orders,GET,5.161780044571819
137,/orders,GET,5.161780044571819
138,/orders,GET,5.161780044571819
139,/orders,GET,5.161780044571819
140,/orders,GET,5.161780044571819
141,/orders,GET,5.161780044571819
142,/orders,GET,5.161780044571819
143,/orders,GET,5.161780044571819
144,/orders,GET,5.161780044571819
145,/orders,GET,5.161780044571819
146,/orders,GET,5.161780044571819
147,/orders,GET,5.161780044571819
148,/orders,GET,5.161780044571819
149,/orders,GET,5.161780044571819
150,/orders,GET,5.161780044571819
151,/orders,GET,5.161780044571819
152,/orders,GET,5.161780044571819
153,/orders,GET,5.161780044571819
154,/orders,GET,5.161780044571819
155,/orders,GET,5.161780044571819
156,/orders,GET,5.161780044571819
157,/orders,GET,5.161780044571819
158,/orders,GET,5.161780044571819
159,/orders,GET,5.161780044571819
160,/orders,GET,5.161780044571819
161,/orders,GET,5.161780044571819
162,/orders,GET,5.161780044571819
163,/orders,GET,5.161780044571819
164,/orders,GET,5.161780044571819
165,/orders,GET,5.161780044571819
166,/orders,GET,5.161780044571819
167,/orders,GET,5.161780044571819
168,/orders,GET,5.161780044571819
169,/orders,GET,5.161780044571819
170,/orders,GET,5.161780044571819
171,/orders,GET,5.161780044571819
172,/orders,GET,5.161780044571819
173,/orders,GET,5.161780044571819
174,/orders,GET,5.161780044571819
175,/orders,GET,5.161780044571819
176,/orders,GET,5.161780044571819
177,/orders,GET,5.161780044571819
178,/orders,GET,5.161780044571819
179,/orders,GET,5.161780044571819
180,/orders,GET,5.161780044571819
1,/orders,PUT,5.083025215834023
2,/orders,PUT,5.095019352070957
3,/orders,PUT,5.069137187077621
4,/orders,PUT,5.119669115465232
5,/orders,PUT,5.075170159235577
6,/orders,PUT,5.1059947795326845
7,/orders,PUT,5.087840640094533
8,/orders,PUT,5.0971933690000295
9,/orders,PUT,5.09063386501426
10,/orders,PUT,5.096341696022743
11,/orders,PUT,5.092186760285599
12,/orders,PUT,5.094968594329854
13,/orders,PUT,5.093030505213556
14,/orders,PUT,5.094463203966915
15,/orders,PUT,5.093378245859964
16,/orders,PUT,5.0941448062157235
17,/orders,PUT,5.093622921865101
18,/orders,PUT,5.093991895103388
19,/orders,PUT,5.093732547650643
20,/orders,PUT,5.093917444341304
21,/orders,PUT,5.093784125534779
22,/orders,PUT,5.093879991142751
23,/orders,PUT,5.093811281381905
24,/orders,PUT,5.093860034328925
25,/orders,PUT,5.093825314940486
26,/orders,PUT,5.093850465993528
27,/orders,PUT,5.093832240592773
28,/orders,PUT,5.093844451611279
29,/orders,PUT,5.093836979196969
30,/orders,PUT,5.093842264563189
31,/orders,PUT,5.093840077515098
32,/orders,PUT,5.0938417178011655
33,/orders,PUT,5.093840624277121
34,/orders,PUT,5.093841353293151
35,/orders,PUT,5.093840806531128
36,/orders,PUT,5.093841171039143
37,/orders,PUT,5.093840806531128
38,/orders,PUT,5.093840988785136
39,/orders,PUT,5.093840988785136
40,/orders,PUT,5.093840988785136
41,/orders,PUT,5.093840988785136
42,/orders,PUT,5.093840988785136
43,/orders,PUT,5.093840988785136
44,/orders,PUT,5.093840988785136
45,/orders,PUT,5.093840988785136
46,/orders,PUT,5.093840988785136
47,/orders,PUT,5.093840988785136
48,/orders,PUT,5.093840988785136
49,/orders,PUT,5.093840988785136
50,/orders,PUT,5.093840988785136
51,/orders,PUT,5.093840988785136
52,/orders,PUT,5.093840988785136
53,/orders,PUT,5.093840988785136
54,/orders,PUT,5.093840988785136
55,/orders,PUT,5.093840988785136
56,/orders,PUT,5.093840988785136
57,/orders,PUT,5.093840988785136
58,/orders,PUT,5.093840988785136
59,/orders,PUT,5.093840988785136
60,/orders,PUT,5.093840988785136
61,/orders,PUT,5.093840988785136
62,/orders,PUT,5.093840988785136
63,/orders,PUT,5.093840988785136
64,/orders,PUT,5.093840988785136
65,/orders,PUT,5.093840988785136
66,/orders,PUT,5.093840988785136
67,/orders,PUT,5.093840988785136
68,/orders,PUT,5.093840988785136
69,/orders,PUT,5.093840988785136
70,/orders,PUT,5.093840988785136
71,/orders,PUT,5.093840988785136
72,/orders,PUT,5.093840988785136
73,/orders,PUT,5.093840988785136
74,/orders,PUT,5.093840988785136
75,/orders,PUT,5.093840988785136
76,/orders,PUT,5.093840988785136
77,/orders,PUT,5.093840988785136
78,/orders,PUT,5.093840988785136
79,/orders,PUT,5.093840988785136
80,/orders,PUT,5.093840988785136
81,/orders,PUT,5.093840988785136
82,/orders,PUT,5.093840988785136
83,/orders,PUT,5.093840988785136
84,/orders,PUT,5.093840988785136
85,/orders,PUT,5.093840988785136
86,/orders,PUT,5.093840988785136
87,/orders,PUT,5.093840988785136
88,/orders,PUT,5.093840988785136
89,/orders,PUT,5.093840988785136
90,/orders,PUT,5.093840988785136
91,/orders,PUT,5.093840988785136
92,/orders,PUT,5.093840988785136
93,/orders,PUT,5.093840988785136
94,/orders,PUT,5.093840988785136
95,/orders,PUT,5.093840988785136
96,/orders,PUT,5.093840988785136
97,/orders,PUT,5.093840988785136
98,/orders,PUT,5.093840988785136
99,/orders,PUT,5.093840988785136
100,/orders,PUT,5.093840988785136
101,/orders,PUT,5.093840988785136
102,/orders,PUT,5.093840988785136
103,/orders,PUT,5.093840988785136
104,/orders,PUT,5.093840988785136
105,/orders,PUT,5.093840988785136
106,/orders,PUT,5.093840988785136
107,/orders,PUT,5.093840988785136
108,/orders,PUT,5.093840988785136
109,/orders,PUT,5.093840988785136
110,/orders,PUT,5.093840988785136
111,/orders,PUT,5.093840988785136
112,/orders,PUT,5.093840988785136
113,/orders,PUT,5.093840988785136
114,/orders,PUT,5.093840988785136
115,/orders,PUT,5.093840988785136
116,/orders,PUT,5.093840988785136
117,/orders,PUT,5.093840988785136
118,/orders,PUT,5.093840988785136
119,/orders,PUT,5.093840988785136
120,/orders,PUT,5.093840988785136
121,/orders,PUT,5.093840988785136
122,/orders,PUT,5.093840988785136
123,/orders,PUT,5.093840988785136
124,/orders,PUT,5.093840988785136
125,/orders,PUT,5.093840988785136
126,/orders,PUT,5.093840988785136
127,/orders,PUT,5.093840988785136
128,/orders,PUT,5.093840988785136
129,/orders,PUT,5.093840988785136
130,/orders,PUT,5.093840988785136
131,/orders,PUT,5.093840988785136
132,/orders,PUT,5.093840988785136
133,/orders,PUT,5.093840988785136
134,/orders,PUT,5.093840988785136
135,/orders,PUT,5.093840988785136
136,/orders,PUT,5.093840988785136
137,/orders,PUT,5.093840988785136
138,/orders,PUT,5.093840988785136
139,/orders,PUT,5.093840988785136
140,/orders,PUT,5.093840988785136
141,/orders,PUT,5.093840988785136
142,/orders,PUT,5.093840988785136
143,/orders,PUT,5.093840988785136
144,/orders,PUT,5.093840988785136
145,/orders,PUT,5.093840988785136
146,/orders,PUT,5.093840988785136
147,/orders,PUT,5.093840988785136
148,/orders,PUT,5.093840988785136
149,/orders,PUT,5.093840988785136
150,/orders,PUT,5.093840988785136
151,/orders,PUT,5.093840988785136
152,/orders,PUT,5.093840988785136
153,/orders,PUT,5.093840988785136
154,/orders,PUT,5.093840988785136
155,/orders,PUT,5.093840988785136
156,/orders,PUT,5.093840988785136
157,/orders,PUT,5.093840988785136
158,/orders,PUT,5.093840988785136
159,/orders,PUT,5.093840988785136
160,/orders,PUT,5.093840988785136
161,/orders,PUT,5.093840988785136
162,/orders,PUT,5.093840988785136
163,/orders,PUT,5.093840988785136
164,/orders,PUT,5.093840988785136
165,/orders,PUT,5.093840988785136
166,/orders,PUT,5.093840988785136
167,/orders,PUT,5.093840988785136
168,/orders,PUT,5.093840988785136
169,/orders,PUT,5.093840988785136
170,/orders,PUT,5.093840988785136
171,/orders,PUT,5.093840988785136
172,/orders,PUT,5.093840988785136
173,/orders,PUT,5.093840988785136
174,/orders,PUT,5.093840988785136
175,/orders,PUT,5.093840988785136
176,/orders,PUT,5.093840988785136
177,/orders,PUT,5.093840988785136
178,/orders,PUT,5.093840988785136
179,/orders,PUT,5.093840988785136
180,/orders,PUT,5.093840988785136
1,/orders,POST,5.027137177883156
2,/orders,POST,5.064951355094098
3,/orders,POST,4.949491783946722
4,/orders,POST,5.11077767149478
5,/orders,POST,5.009953074764061
6,/orders,POST,5.059973060925215
7,/orders,POST,5.024727916226889
8,/orders,POST,5.057941971662305
9,/orders,POST,5.033864755785344
10,/orders,POST,5.048346353782404
11,/orders,POST,5.0388741215131
12,/orders,POST,5.0453308815094005
13,/orders,POST,5.041302206229669
14,/orders,POST,5.043860611368525
15,/orders,POST,5.042187880751284
16,/orders,POST,5.04328925493522
17,/orders,POST,5.042547230084337
18,/orders,POST,5.04303302715263
19,/orders,POST,5.0427149264397615
20,/orders,POST,5.042931256539509
21,/orders,POST,5.042784634806624
22,/orders,POST,5.04288721598215
23,/orders,POST,5.042814535553134
24,/orders,POST,5.04286434010982
25,/orders,POST,5.042830116363816
26,/orders,POST,5.04285380279855
27,/orders,POST,5.042837231300485
28,/orders,POST,5.042848759299139
29,/orders,POST,5.0428408338000645
30,/orders,POST,5.042846237549433
31,/orders,POST,5.042842635049854
32,/orders,POST,5.04284515679956
33,/orders,POST,5.0428434456122595
34,/orders,POST,5.042844616424623
35,/orders,POST,5.042843895924707
36,/orders,POST,5.042844346237154
37,/orders,POST,5.042843985987196
38,/orders,POST,5.042844256174665
39,/orders,POST,5.042844076049686
40,/orders,POST,5.042844076049686
41,/orders,POST,5.042844076049686
42,/orders,POST,5.042844076049686
43,/orders,POST,5.042844256174665
44,/orders,POST,5.042844166112175
45,/orders,POST,5.042844076049686
46,/orders,POST,5.042844076049686
47,/orders,POST,5.042844076049686
48,/orders,POST,5.042844166112175
49,/orders,POST,5.042844076049686
50,/orders,POST,5.042844166112175
51,/orders,POST,5.042844076049686
52,/orders,POST,5.042844166112175
53,/orders,POST,5.042844076049686
54,/orders,POST,5.042844256174665
55,/orders,POST,5.042844166112175
56,/orders,POST,5.042844166112175
57,/orders,POST,5.042844076049686
58,/orders,POST,5.042844166112175
59,/orders,POST,5.042844076049686
60,/orders,POST,5.042844166112175
61,/orders,POST,5.042844076049686
62,/orders,POST,5.042844256174665
63,/orders,POST,5.042844076049686
64,/orders,POST,5.042844076049686
65,/orders,POST,5.042844076049686
66,/orders,POST,5.042844166112175
67,/orders,POST,5.042844166112175
68,/orders,POST,5.042844076049686
69,/orders,POST,5.042844076049686
70,/orders,POST,5.042844076049686
71,/orders,POST,5.042844076049686
72,/orders,POST,5.042844166112175
73,/orders,POST,5.042844076049686
74,/orders,POST,5.042844076049686
75,/orders,POST,5.042844076049686
76,/orders,POST,5.042844166112175
77,/orders,POST,5.042844256174665
78,/orders,POST,5.042844166112175
79,/orders,POST,5.042844256174665
80,/orders,POST,5.042844076049686
81,/orders,POST,5.042844076049686
82,/orders,POST,5.042844256174665
83,/orders,POST,5.042844076049686
84,/orders,POST,5.042844076049686
85,/orders,POST,5.042844166112175
86,/orders,POST,5.042844076049686
87,/orders,POST,5.042844076049686
88,/orders,POST,5.042844076049686
89,/orders,POST,5.042844166112175
90,/orders,POST,5.042844076049686
91,/orders,POST,5.042844076049686
92,/orders,POST,5.042844076049686
93,/orders,POST,5.042844166112175
94,/orders,POST,5.042844076049686
95,/orders,POST,5.042844166112175
96,/orders,POST,5.042844076049686
97,/orders,POST,5.042844166112175
98,/orders,POST,5.042844076049686
99,/orders,POST,5.042844256174665
100,/orders,POST,5.042844076049686
101,/orders,POST,5.042844076049686
102,/orders,POST,5.042844076049686
103,/orders,POST,5.042844076049686
104,/orders,POST,5.042844076049686
105,/orders,POST,5.042844076049686
106,/orders,POST,5.042844166112175
107,/orders,POST,5.042844076049686
108,/orders,POST,5.042844166112175
109,/orders,POST,5.042844076049686
110,/orders,POST,5.042844256174665
111,/orders,POST,5.042844076049686
112,/orders,POST,5.042844076049686
113,/orders,POST,5.042844076049686
114,/orders,POST,5.042844166112175
115,/orders,POST,5.042844076049686
116,/orders,POST,5.042844166112175
117,/orders,POST,5.042844076049686
118,/orders,POST,5.042844166112175
119,/orders,POST,5.042844076049686
120,/orders,POST,5.042844256174665
121,/orders,POST,5.042844076049686
122,/orders,POST,5.042844076049686
123,/orders,POST,5.042844166112175
124,/orders,POST,5.042844076049686
125,/orders,POST,5.042844166112175
126,/orders,POST,5.042844076049686
127,/orders,POST,5.042844076049686
128,/orders,POST,5.042844076049686
129,/orders,POST,5.042844256174665
130,/orders,POST,5.042844166112175
131,/orders,POST,5.042844076049686
132,/orders,POST,5.042844076049686
133,/orders,POST,5.042844166112175
134,/orders,POST,5.042844076049686
135,/orders,POST,5.042844166112175
136,/orders,POST,5.042844076049686
137,/orders,POST,5.042844076049686
138,/orders,POST,5.042844076049686
139,/orders,POST,5.042844076049686
140,/orders,POST,5.042844256174665
141,/orders,POST,5.042844076049686
142,/orders,POST,5.042844076049686
143,/orders,POST,5.042844076049686
144,/orders,POST,5.042844076049686
145,/orders,POST,5.042844076049686
146,/orders,POST,5.042844076049686
147,/orders,POST,5.042844166112175
148,/orders,POST,5.042844166112175
149,/orders,POST,5.042844076049686
150,/orders,POST,5.042844076049686
151,/orders,POST,5.042844166112175
152,/orders,POST,5.042844166112175
153,/orders,POST,5.042844076049686
154,/orders,POST,5.042844076049686
155,/orders,POST,5.042844166112175
156,/orders,POST,5.042844256174665
157,/orders,POST,5.042844076049686
158,/orders,POST,5.042844076049686
159,/orders,POST,5.042844166112175
160,/orders,POST,5.042844076049686
161,/orders,POST,5.042844166112175
162,/orders,POST,5.042844076049686
163,/orders,POST,5.042844076049686
164,/orders,POST,5.042844076049686
165,/orders,POST,5.042844256174665
166,/orders,POST,5.042844166112175
167,/orders,POST,5.042844166112175
168,/orders,POST,5.042844076049686
169,/orders,POST,5.042844166112175
170,/orders,POST,5.042844076049686
171,/orders,POST,5.042844166112175
172,/orders,POST,5.042844076049686
173,/orders,POST,5.042844076049686
174,/orders,POST,5.042844076049686
175,/orders,POST,5.042844256174665
176,/orders,POST,5.042844076049686
177,/orders,POST,5.042844166112175
178,/orders,POST,5.042844076049686
179,/orders,POST,5.042844076049686
180,/orders,POST,5.042844256174665
1,/inventory,GET,5.14563414740741
2,/inventory,GET,5.162727823071739
3,/inventory,GET,5.151982494436843
4,/inventory,GET,5.160253573824968
5,/inventory,GET,5.152142839602386
6,/inventory,GET,5.155486300609186
7,/inventory,GET,5.155487710237015
8,/inventory,GET,5.155443483163881
9,/inventory,GET,5.155670433244343
10,/inventory,GET,5.1559086603474364
11,/inventory,GET,5.155755715727995
12,/inventory,GET,5.155823554067263
13,/inventory,GET,5.155760649425396
14,/inventory,GET,5.155789370592411
15,/inventory,GET,5.155749372402765
16,/inventory,GET,5.155752191658422
17,/inventory,GET,5.1557504296236365
18,/inventory,GET,5.155753601286252
19,/inventory,GET,5.15575131064103
20,/inventory,GET,5.155753425082773
21,/inventory,GET,5.155753248879294
22,/inventory,GET,5.1557535131845125
23,/inventory,GET,5.1557535131845125
24,/inventory,GET,5.155753601286252
25,/inventory,GET,5.155753601286252
26,/inventory,GET,5.155753601286252
27,/inventory,GET,5.155753601286252
28,/inventory,GET,5.155753601286252
29,/inventory,GET,5.155753601286252
30,/inventory,GET,5.155753601286252
31,/inventory,GET,5.155753601286252
32,/inventory,GET,5.155753689387991
33,/inventory,GET,5.155753689387991
34,/inventory,GET,5.155753601286252
35,/inventory,GET,5.155753601286252
36,/inventory,GET,5.1557535131845125
37,/inventory,GET,5.155753601286252
38,/inventory,GET,5.155753601286252
39,/inventory,GET,5.155753689387991
40,/inventory,GET,5.155753601286252
41,/inventory,GET,5.155753601286252
42,/inventory,GET,5.155753601286252
43,/inventory,GET,5.155753601286252
44,/inventory,GET,5.155753601286252
45,/inventory,GET,5.155753601286252
