Day,Endpoint,Method,error_rate
105,/users,PUT,1.279574409054281
106,/users,PUT,1.279574321513946
107,/users,PUT,1.279574321513946
108,/users,PUT,1.279574409054281
109,/users,PUT,1.279574409054281
110,/users,PUT,1.279574409054281
111,/users,PUT,1.279574409054281
112,/users,PUT,1.279574409054281
113,/users,PUT,1.279574409054281
114,/users,PUT,1.279574409054281
115,/users,PUT,1.279574409054281
116,/users,PUT,1.2795744965946163
117,/users,PUT,1.279574409054281
118,/users,PUT,1.279574409054281
119,/users,PUT,1.279574409054281
120,/users,PUT,1.279574321513946
121,/users,PUT,1.279574409054281
122,/users,PUT,1.279574409054281
123,/users,PUT,1.279574409054281
124,/users,PUT,1.279574321513946
125,/users,PUT,1.279574409054281
126,/users,PUT,1.279574409054281
127,/users,PUT,1.279574409054281
128,/users,PUT,1.279574409054281
129,/users,PUT,1.279574409054281
130,/users,PUT,1.279574321513946
131,/users,PUT,1.279574409054281
132,/users,PUT,1.279574321513946
133,/users,PUT,1.279574409054281
134,/users,PUT,1.279574409054281
135,/users,PUT,1.279574409054281
136,/users,PUT,1.279574409054281
137,/users,PUT,1.279574409054281
138,/users,PUT,1.279574409054281
139,/users,PUT,1.279574409054281
140,/users,PUT,1.279574321513946
141,/users,PUT,1.279574409054281
142,/users,PUT,1.279574409054281
143,/users,PUT,1.279574321513946
144,/users,PUT,1.2795744965946163
145,/users,PUT,1.2795744965946163
146,/users,PUT,1.279574409054281
147,/users,PUT,1.279574409054281
148,/users,PUT,1.279574409054281
149,/users,PUT,1.279574409054281
150,/users,PUT,1.279574409054281
151,/users,PUT,1.279574321513946
152,/users,PUT,1.279574409054281
153,/users,PUT,1.279574321513946
154,/users,PUT,1.279574321513946
155,/users,PUT,1.279574321513946
156,/users,PUT,1.279574409054281
157,/users,PUT,1.279574409054281
158,/users,PUT,1.279574321513946
159,/users,PUT,1.279574409054281
160,/users,PUT,1.279574409054281
161,/users,PUT,1.279574409054281
162,/users,PUT,1.279574321513946
163,/users,PUT,1.279574409054281
164,/users,PUT,1.279574409054281
165,/users,PUT,1.279574321513946
166,/users,PUT,1.279574409054281
167,/users,PUT,1.279574321513946
168,/users,PUT,1.279574409054281
169,/users,PUT,1.279574409054281
170,/users,PUT,1.279574409054281
171,/users,PUT,1.279574409054281
172,/users,PUT,1.279574409054281
173,/users,PUT,1.279574321513946
174,/users,PUT,1.279574321513946
175,/users,PUT,1.279574409054281
176,/users,PUT,1.2795744965946163
177,/users,PUT,1.279574409054281
178,/users,PUT,1.279574409054281
179,/users,PUT,1.279574409054281
180,/users,PUT,1.279574409054281
1,/users,POST,1.251061024784246
2,/users,POST,1.2532680529175497
3,/users,POST,1.2329913511708779
4,/users,POST,1.2442428160403545
5,/users,POST,1.2443069314065323
6,/users,POST,1.2395686494670584
7,/users,POST,1.2398688970355003
8,/users,POST,1.2423617511237155
9,/users,POST,1.2412201848478688
10,/users,POST,1.2408022186870544
11,/users,POST,1.2412019406379808
12,/users,POST,1.241271442389935
13,/users,POST,1.2411968148837742
14,/users,POST,1.2411489455521156
15,/users,POST,1.241200029339802
16,/users,POST,1.241183435796523
17,/users,POST,1.2411786575510761
18,/users,POST,1.2411828276561934
19,/users,POST,1.2411845651999922
20,/users,POST,1.2411827407790035
21,/users,POST,1.2411828276561934
22,/users,POST,1.2411830014105731
23,/users,POST,1.2411827407790035
24,/users,POST,1.2411829145333833
25,/users,POST,1.2411830014105731
26,/users,POST,1.2411829145333833
27,/users,POST,1.2411828276561934
28,/users,POST,1.2411830014105731
29,/users,POST,1.2411830014105731
30,/users,POST,1.2411830014105731
31,/users,POST,1.2411830014105731
32,/users,POST,1.2411830014105731
33,/users,POST,1.2411830014105731
34,/users,POST,1.2411830014105731
35,/users,POST,1.2411830014105731
36,/users,POST,1.2411830014105731
37,/users,POST,1.2411829145333833
38,/users,POST,1.2411830014105731
39,/users,POST,1.2411830014105731
40,/users,POST,1.2411830014105731
41,/users,POST,1.2411830014105731
42,/users,POST,1.2411830014105731
43,/users,POST,1.2411830014105731
44,/users,POST,1.2411830014105731
45,/users,POST,1.2411830014105731
46,/users,POST,1.2411830014105731
47,/users,POST,1.2411830014105731
48,/users,POST,1.2411830014105731
49,/users,POST,1.2411830014105731
50,/users,POST,1.2411830014105731
51,/users,POST,1.2411830014105731
52,/users,POST,1.2411830014105731
53,/users,POST,1.2411830014105731
54,/users,POST,1.2411830014105731
55,/users,POST,1.2411830014105731
56,/users,POST,1.2411830014105731
57,/users,POST,1.2411830014105731
58,/users,POST,1.2411830014105731
59,/users,POST,1.2411830014105731
60,/users,POST,1.2411830014105731
61,/users,POST,1.2411830014105731
62,/users,POST,1.2411830014105731
63,/users,POST,1.2411830014105731
64,/users,POST,1.2411830014105731
65,/users,POST,1.2411829145333833
66,/users,POST,1.2411830014105731
67,/users,POST,1.2411830014105731
68,/users,POST,1.2411830014105731
69,/users,POST,1.2411829145333833
70,/users,POST,1.2411830014105731
71,/users,POST,1.2411830014105731
72,/users,POST,1.2411830014105731
73,/users,POST,1.2411830014105731
74,/users,POST,1.2411830014105731
75,/users,POST,1.2411830014105731
76,/users,POST,1.2411830014105731
77,/users,POST,1.2411830014105731
78,/users,POST,1.2411830014105731
79,/users,POST,1.2411830014105731
80,/users,POST,1.2411830014105731
81,/users,POST,1.2411830014105731
82,/users,POST,1.2411830014105731
83,/users,POST,1.2411830014105731
84,/users,POST,1.2411830014105731
85,/users,POST,1.2411830014105731
86,/users,POST,1.2411830014105731
87,/users,POST,1.2411830014105731
88,/users,POST,1.2411830014105731
89,/users,POST,1.2411830014105731
90,/users,POST,1.2411830014105731
91,/users,POST,1.2411830014105731
92,/users,POST,1.2411830014105731
93,/users,POST,1.2411830014105731
94,/users,POST,1.2411830014105731
95,/users,POST,1.2411830014105731
96,/users,POST,1.2411830014105731
97,/users,POST,1.2411829145333833
98,/users,POST,1.2411830014105731
99,/users,POST,1.2411830014105731
100,/users,POST,1.2411830014105731
101,/users,POST,1.2411829145333833
102,/users,POST,1.2411830014105731
103,/users,POST,1.2411830014105731
104,/users,POST,1.2411830014105731
105,/users,POST,1.2411830014105731
106,/users,POST,1.2411830014105731
107,/users,POST,1.2411830014105731
108,/users,POST,1.2411830014105731
109,/users,POST,1.2411830014105731
110,/users,POST,1.2411830014105731
111,/users,POST,1.2411830014105731
112,/users,POST,1.2411830014105731
113,/users,POST,1.2411830014105731
114,/users,POST,1.2411830014105731
115,/users,POST,1.2411830014105731
116,/users,POST,1.2411830014105731
117,/users,POST,1.2411830014105731
118,/users,POST,1.2411830014105731
119,/users,POST,1.2411830014105731
120,/users,POST,1.2411830014105731
121,/users,POST,1.2411830014105731
122,/users,POST,1.2411830014105731
123,/users,POST,1.2411830014105731
124,/users,POST,1.2411830014105731
125,/users,POST,1.2411830014105731
126,/users,POST,1.2411830014105731
127,/users,POST,1.2411830014105731
128,/users,POST,1.2411830014105731
129,/users,POST,1.2411829145333833
130,/users,POST,1.2411830014105731
131,/users,POST,1.2411830014105731
132,/users,POST,1.2411830014105731
133,/users,POST,1.2411829145333833
134,/users,POST,1.2411830014105731
135,/users,POST,1.2411830014105731
136,/users,POST,1.2411830014105731
137,/users,POST,1.2411830014105731
138,/users,POST,1.2411830014105731
139,/users,POST,1.2411830014105731
140,/users,POST,1.2411830014105731
141,/users,POST,1.2411830014105731
142,/users,POST,1.2411830014105731
143,/users,POST,1.2411830014105731
144,/users,POST,1.2411830014105731
145,/users,POST,1.2411830014105731
146,/users,POST,1.2411830014105731
147,/users,POST,1.2411830014105731
148,/users,POST,1.2411830014105731
149,/users,POST,1.2411830014105731
150,/users,POST,1.2411830014105731
151,/users,POST,1.2411830014105731
152,/users,POST,1.2411830014105731
153,/users,POST,1.2411830014105731
154,/users,POST,1.2411830014105731
155,/users,POST,1.2411830014105731
156,/users,POST,1.2411830014105731
157,/users,POST,1.2411830014105731
158,/users,POST,1.2411830014105731
159,/users,POST,1.2411830014105731
160,/users,POST,1.2411830014105731
161,/users,POST,1.2411829145333833
162,/users,POST,1.2411830014105731
163,/users,POST,1.2411830014105731
164,/users,POST,1.2411830014105731
165,/users,POST,1.2411829145333833
166,/users,POST,1.2411830014105731
167,/users,POST,1.2411830014105731
168,/users,POST,1.2411830014105731
169,/users,POST,1.2411830014105731
170,/users,POST,1.2411830014105731
171,/users,POST,1.2411830014105731
172,/users,POST,1.2411830014105731
173,/users,POST,1.2411830014105731
174,/users,POST,1.2411830014105731
175,/users,POST,1.2411830014105731
176,/users,POST,1.2411830014105731
177,/users,POST,1.2411830014105731
178,/users,POST,1.2411830014105731
179,/users,POST,1.2411830014105731
180,/users,POST,1.2411830014105731
1,/orders,GET,1.0864221426358291
2,/orders,GET,1.158755634419262
3,/orders,GET,1.1976356265549157
4,/orders,GET,1.2222638296855122
5,/orders,GET,1.207946455069935
6,/orders,GET,1.2100695652159381
7,/orders,GET,1.2018298801063463
8,/orders,GET,1.2066773018281163
9,/orders,GET,1.2062713340668259
10,/orders,GET,1.2060206393424624
11,/orders,GET,1.205618882679115
12,/orders,GET,1.2047997793302476
13,/orders,GET,1.2052455285274273
14,/orders,GET,1.2052108541677673
15,/orders,GET,1.2054492739896154
16,/orders,GET,1.2054025039230973
17,/orders,GET,1.205391483390182
18,/orders,GET,1.2053771477376094
19,/orders,GET,1.205359586563208
20,/orders,GET,1.205368098356923
21,/orders,GET,1.2053636184654941
22,/orders,GET,1.2053691735308658
23,/orders,GET,1.20536827755258
24,/orders,GET,1.2053689943352088
25,/orders,GET,1.205368725541723
26,/orders,GET,1.20536827755258
27,/orders,GET,1.205368546346066
28,/orders,GET,1.2053683671504087
29,/orders,GET,1.205368546346066
30,/orders,GET,1.2053683671504087
31,/orders,GET,1.2053684567482372
32,/orders,GET,1.2053683671504087
33,/orders,GET,1.2053683671504087
34,/orders,GET,1.2053683671504087
35,/orders,GET,1.2053684567482372
36,/orders,GET,1.2053683671504087
37,/orders,GET,1.2053683671504087
38,/orders,GET,1.2053684567482372
39,/orders,GET,1.2053683671504087
40,/orders,GET,1.2053683671504087
41,/orders,GET,1.2053683671504087
42,/orders,GET,1.2053683671504087
43,/orders,GET,1.2053684567482372
44,/orders,GET,1.2053683671504087
45,/orders,GET,1.2053683671504087
46,/orders,GET,1.2053683671504087
47,/orders,GET,1.2053684567482372
48,/orders,GET,1.2053683671504087
49,/orders,GET,1.2053683671504087
50,/orders,GET,1.2053683671504087
51,/orders,GET,1.2053683671504087
52,/orders,GET,1.2053683671504087
53,/orders,GET,1.2053683671504087
54,/orders,GET,1.2053683671504087
55,/orders,GET,1.2053683671504087
56,/orders,GET,1.2053683671504087
57,/orders,GET,1.2053683671504087
58,/orders,GET,1.2053683671504087
59,/orders,GET,1.2053683671504087
60,/orders,GET,1.2053684567482372
61,/orders,GET,1.2053683671504087
62,/orders,GET,1.2053683671504087
63,/orders,GET,1.2053683671504087
64,/orders,GET,1.2053683671504087
65,/orders,GET,1.2053683671504087
66,/orders,GET,1.2053683671504087
67,/orders,GET,1.2053683671504087
68,/orders,GET,1.2053684567482372
69,/orders,GET,1.205368546346066
70,/orders,GET,1.2053684567482372
71,/orders,GET,1.2053683671504087
72,/orders,GET,1.2053683671504087
73,/orders,GET,1.2053683671504087
74,/orders,GET,1.2053683671504087
75,/orders,GET,1.205368546346066
76,/orders,GET,1.2053683671504087
77,/orders,GET,1.205368546346066
78,/orders,GET,1.2053683671504087
79,/orders,GET,1.2053683671504087
80,/orders,GET,1.2053683671504087
81,/orders,GET,1.2053683671504087
82,/orders,GET,1.2053683671504087
83,/orders,GET,1.2053683671504087
84,/orders,GET,1.2053684567482372
85,/orders,GET,1.2053683671504087
86,/orders,GET,1.2053683671504087
87,/orders,GET,1.2053683671504087
88,/orders,GET,1.2053683671504087
89,/orders,GET,1.2053683671504087
90,/orders,GET,1.2053683671504087
91,/orders,GET,1.2053683671504087
92,/orders,GET,1.2053684567482372
93,/orders,GET,1.2053683671504087
94,/orders,GET,1.2053683671504087
95,/orders,GET,1.2053683671504087
96,/orders,GET,1.2053683671504087
97,/orders,GET,1.2053683671504087
98,/orders,GET,1.2053683671504087
99,/orders,GET,1.2053683671504087
100,/orders,GET,1.2053683671504087
101,/orders,GET,1.2053683671504087
102,/orders,GET,1.2053683671504087
103,/orders,GET,1.2053683671504087
104,/orders,GET,1.2053683671504087
105,/orders,GET,1.2053684567482372
106,/orders,GET,1.205368546346066
107,/orders,GET,1.2053683671504087
108,/orders,GET,1.2053684567482372
109,/orders,GET,1.2053684567482372
110,/orders,GET,1.2053683671504087
111,/orders,GET,1.2053683671504087
112,/orders,GET,1.2053683671504087
113,/orders,GET,1.2053683671504087
114,/orders,GET,1.2053683671504087
115,/orders,GET,1.2053683671504087
116,/orders,GET,1.2053683671504087
117,/orders,GET,1.2053683671504087
118,/orders,GET,1.2053683671504087
119,/orders,GET,1.2053683671504087
120,/orders,GET,1.2053683671504087
121,/orders,GET,1.2053683671504087
122,/orders,GET,1.205368546346066
123,/orders,GET,1.2053683671504087
124,/orders,GET,1.2053684567482372
125,/orders,GET,1.2053684567482372
126,/orders,GET,1.2053683671504087
127,/orders,GET,1.2053683671504087
128,/orders,GET,1.2053683671504087
129,/orders,GET,1.2053683671504087
130,/orders,GET,1.2053683671504087
131,/orders,GET,1.2053683671504087
132,/orders,GET,1.2053684567482372
133,/orders,GET,1.2053683671504087
134,/orders,GET,1.2053683671504087
135,/orders,GET,1.2053684567482372
136,/orders,GET,1.2053683671504087
137,/orders,GET,1.2053683671504087
138,/orders,GET,1.2053683671504087
139,/orders,GET,1.2053683671504087
140,/orders,GET,1.2053683671504087
141,/orders,GET,1.2053683671504087
142,/orders,GET,1.2053683671504087
143,/orders,GET,1.2053683671504087
144,/orders,GET,1.2053684567482372
145,/orders,GET,1.2053683671504087
146,/orders,GET,1.2053683671504087
147,/orders,GET,1.205368546346066
148,/orders,GET,1.2053683671504087
149,/orders,GET,1.2053684567482372
150,/orders,GET,1.2053684567482372
151,/orders,GET,1.2053683671504087
152,/orders,GET,1.2053683671504087
153,/orders,GET,1.2053683671504087
154,/orders,GET,1.2053683671504087
155,/orders,GET,1.2053683671504087
156,/orders,GET,1.2053683671504087
157,/orders,GET,1.2053683671504087
158,/orders,GET,1.205368546346066
159,/orders,GET,1.2053683671504087
160,/orders,GET,1.2053683671504087
161,/orders,GET,1.2053684567482372
162,/orders,GET,1.2053683671504087
163,/orders,GET,1.205368546346066
164,/orders,GET,1.2053683671504087
165,/orders,GET,1.2053683671504087
166,/orders,GET,1.2053683671504087
167,/orders,GET,1.2053683671504087
168,/orders,GET,1.2053683671504087
169,/orders,GET,1.2053683671504087
170,/orders,GET,1.205368546346066
171,/orders,GET,1.2053683671504087
172,/orders,GET,1.2053683671504087
173,/orders,GET,1.2053683671504087
174,/orders,GET,1.2053683671504087
175,/orders,GET,1.2053683671504087
176,/orders,GET,1.2053683671504087
177,/orders,GET,1.2053683671504087
178,/orders,GET,1.2053684567482372
179,/orders,GET,1.2053683671504087
180,/orders,GET,1.2053683671504087
1,/orders,PUT,1.2182055631675497
2,/orders,PUT,1.1971845614758716
3,/orders,PUT,1.2076298857529786
4,/orders,PUT,1.1941943887778763
5,/orders,PUT,1.1943778587863239
6,/orders,PUT,1.1891724054299513
7,/orders,PUT,1.187132916320781
8,/orders,PUT,1.1862772649569127
9,/orders,PUT,1.1855243242772415
10,/orders,PUT,1.184896316646159
11,/orders,PUT,1.184714020990301
12,/orders,PUT,1.1845638845284399
13,/orders,PUT,1.1846809584481583
14,/orders,PUT,1.1847041744955098
15,/orders,PUT,1.1847442831531911
16,/orders,PUT,1.1847449154968934
17,/orders,PUT,1.184767679870172
18,/orders,PUT,1.1847765326820026
19,/orders,PUT,1.184783398127912
20,/orders,PUT,1.184782946453839
21,/orders,PUT,1.1847850241545748
22,/orders,PUT,1.1847848434849455
23,/orders,PUT,1.1847851144893893
24,/orders,PUT,1.184784753150131
25,/orders,PUT,1.184784753150131
26,/orders,PUT,1.1847845724805017
27,/orders,PUT,1.1847844821456872
28,/orders,PUT,1.1847844821456872
29,/orders,PUT,1.1847844821456872
30,/orders,PUT,1.1847844821456872
31,/orders,PUT,1.1847844821456872
32,/orders,PUT,1.1847844821456872
33,/orders,PUT,1.1847844821456872
34,/orders,PUT,1.1847843918108725
35,/orders,PUT,1.1847843918108725
36,/orders,PUT,1.1847843918108725
37,/orders,PUT,1.1847843918108725
38,/orders,PUT,1.1847844821456872
39,/orders,PUT,1.1847843918108725
40,/orders,PUT,1.1847843918108725
41,/orders,PUT,1.1847843918108725
42,/orders,PUT,1.1847843918108725
43,/orders,PUT,1.1847843918108725
44,/orders,PUT,1.1847843918108725
45,/orders,PUT,1.1847844821456872
46,/orders,PUT,1.1847843918108725
47,/orders,PUT,1.1847844821456872
48,/orders,PUT,1.1847844821456872
49,/orders,PUT,1.1847844821456872
50,/orders,PUT,1.1847844821456872
51,/orders,PUT,1.1847844821456872
52,/orders,PUT,1.1847844821456872
53,/orders,PUT,1.1847843918108725
54,/orders,PUT,1.1847844821456872
55,/orders,PUT,1.1847843918108725
56,/orders,PUT,1.1847843918108725
57,/orders,PUT,1.1847843918108725
58,/orders,PUT,1.1847843918108725
59,/orders,PUT,1.1847844821456872
60,/orders,PUT,1.1847843918108725
61,/orders,PUT,1.1847843918108725
62,/orders,PUT,1.1847843918108725
63,/orders,PUT,1.1847844821456872
64,/orders,PUT,1.1847843918108725
65,/orders,PUT,1.1847843918108725
66,/orders,PUT,1.1847843918108725
67,/orders,PUT,1.1847843918108725
68,/orders,PUT,1.1847843918108725
69,/orders,PUT,1.1847843918108725
70,/orders,PUT,1.1847843918108725
71,/orders,PUT,1.1847843918108725
72,/orders,PUT,1.1847843918108725
73,/orders,PUT,1.1847844821456872
74,/orders,PUT,1.1847843918108725
75,/orders,PUT,1.1847843918108725
76,/orders,PUT,1.1847843918108725
77,/orders,PUT,1.1847843918108725
78,/orders,PUT,1.1847843918108725
79,/orders,PUT,1.1847844821456872
80,/orders,PUT,1.1847843918108725
81,/orders,PUT,1.1847844821456872
82,/orders,PUT,1.1847844821456872
83,/orders,PUT,1.1847843918108725
84,/orders,PUT,1.1847843918108725
85,/orders,PUT,1.1847843918108725
86,/orders,PUT,1.1847843918108725
87,/orders,PUT,1.1847843918108725
88,/orders,PUT,1.1847844821456872
89,/orders,PUT,1.1847843918108725
90,/orders,PUT,1.1847844821456872
91,/orders,PUT,1.1847843918108725
92,/orders,PUT,1.1847844821456872
93,/orders,PUT,1.1847844821456872
94,/orders,PUT,1.1847844821456872
95,/orders,PUT,1.1847843918108725
96,/orders,PUT,1.1847844821456872
97,/orders,PUT,1.1847843918108725
98,/orders,PUT,1.1847843918108725
99,/orders,PUT,1.1847844821456872
100,/orders,PUT,1.1847843918108725
101,/orders,PUT,1.1847844821456872
102,/orders,PUT,1.1847844821456872
103,/orders,PUT,1.1847843918108725
104,/orders,PUT,1.1847844821456872
105,/orders,PUT,1.1847843918108725
106,/orders,PUT,1.1847844821456872
107,/orders,PUT,1.1847843918108725
108,/orders,PUT,1.1847844821456872
109,/orders,PUT,1.1847844821456872
110,/orders,PUT,1.1847844821456872
111,/orders,PUT,1.1847844821456872
112,/orders,PUT,1.1847844821456872
113,/orders,PUT,1.1847843918108725
114,/orders,PUT,1.1847844821456872
115,/orders,PUT,1.1847844821456872
116,/orders,PUT,1.1847843918108725
117,/orders,PUT,1.1847843918108725
118,/orders,PUT,1.1847843918108725
119,/orders,PUT,1.1847843918108725
120,/orders,PUT,1.1847843918108725
121,/orders,PUT,1.1847843918108725
122,/orders,PUT,1.184784301476058
123,/orders,PUT,1.1847843918108725
124,/orders,PUT,1.1847843918108725
125,/orders,PUT,1.1847844821456872
126,/orders,PUT,1.1847843918108725
127,/orders,PUT,1.1847843918108725
128,/orders,PUT,1.1847843918108725
129,/orders,PUT,1.1847844821456872
130,/orders,PUT,1.1847843918108725
131,/orders,PUT,1.1847843918108725
132,/orders,PUT,1.1847843918108725
133,/orders,PUT,1.1847844821456872
134,/orders,PUT,1.1847843918108725
135,/orders,PUT,1.1847844821456872
136,/orders,PUT,1.1847843918108725
137,/orders,PUT,1.1847844821456872
138,/orders,PUT,1.1847843918108725
139,/orders,PUT,1.1847844821456872
140,/orders,PUT,1.1847843918108725
141,/orders,PUT,1.1847844821456872
142,/orders,PUT,1.1847844821456872
143,/orders,PUT,1.1847843918108725
144,/orders,PUT,1.1847843918108725
145,/orders,PUT,1.1847843918108725
146,/orders,PUT,1.1847844821456872
147,/orders,PUT,1.1847843918108725
148,/orders,PUT,1.1847843918108725
149,/orders,PUT,1.1847843918108725
150,/orders,PUT,1.1847843918108725
151,/orders,PUT,1.1847843918108725
152,/orders,PUT,1.1847843918108725
153,/orders,PUT,1.1847844821456872
154,/orders,PUT,1.1847843918108725
155,/orders,PUT,1.1847844821456872
156,/orders,PUT,1.1847844821456872
157,/orders,PUT,1.1847843918108725
158,/orders,PUT,1.1847843918108725
159,/orders,PUT,1.1847843918108725
160,/orders,PUT,1.1847844821456872
161,/orders,PUT,1.1847843918108725
162,/orders,PUT,1.1847844821456872
163,/orders,PUT,1.1847844821456872
164,/orders,PUT,1.1847843918108725
165,/orders,PUT,1.1847844821456872
166,/orders,PUT,1.1847844821456872
167,/orders,PUT,1.1847843918108725
168,/orders,PUT,1.1847843918108725
169,/orders,PUT,1.1847844821456872
170,/orders,PUT,1.1847844821456872
171,/orders,PUT,1.1847843918108725
172,/orders,PUT,1.1847844821456872
173,/orders,PUT,1.1847844821456872
174,/orders,PUT,1.1847843918108725
175,/orders,PUT,1.1847843918108725
176,/orders,PUT,1.1847843918108725
177,/orders,PUT,1.1847844821456872
178,/orders,PUT,1.1847843918108725
179,/orders,PUT,1.1847843918108725
180,/orders,PUT,1.1847844821456872
1,/orders,POST,1.2077535624523066
2,/orders,POST,1.2764373967001106
3,/orders,POST,1.2642714741896588
4,/orders,POST,1.2505883813405418
5,/orders,POST,1.2559368950648082
6,/orders,POST,1.2610899123439296
7,/orders,POST,1.2594128071189439
8,/orders,POST,1.2584908783128335
9,/orders,POST,1.2601115088342971
10,/orders,POST,1.2614058205957686
11,/orders,POST,1.2607357708099345
12,/orders,POST,1.2605539093666187
13,/orders,POST,1.26059278754751
14,/orders,POST,1.2607191876996018
15,/orders,POST,1.2607166081046612
16,/orders,POST,1.2606694383686035
17,/orders,POST,1.2606351666072493
18,/orders,POST,1.2606732156326237
19,/orders,POST,1.2606745975584848
20,/orders,POST,1.2606714651931998
21,/orders,POST,1.2606659374897555
22,/orders,POST,1.2606677800575703
23,/orders,POST,1.2606709124228554
24,/orders,POST,1.2606697147537758
25,/orders,POST,1.2606690698550407
26,/orders,POST,1.260669254111822
27,/orders,POST,1.2606695304969944
28,/orders,POST,1.260669622625385
29,/orders,POST,1.2606694383686035
30,/orders,POST,1.2606694383686035
31,/orders,POST,1.2606694383686035
32,/orders,POST,1.2606694383686035
33,/orders,POST,1.2606694383686035
34,/orders,POST,1.2606694383686035
35,/orders,POST,1.2606694383686035
36,/orders,POST,1.2606694383686035
37,/orders,POST,1.2606694383686035
38,/orders,POST,1.2606695304969944
39,/orders,POST,1.2606694383686035
40,/orders,POST,1.2606694383686035
41,/orders,POST,1.2606694383686035
42,/orders,POST,1.2606694383686035
43,/orders,POST,1.2606694383686035
44,/orders,POST,1.2606694383686035
45,/orders,POST,1.2606694383686035
46,/orders,POST,1.2606694383686035
47,/orders,POST,1.2606694383686035
48,/orders,POST,1.2606694383686035
49,/orders,POST,1.2606694383686035
50,/orders,POST,1.2606694383686035
51,/orders,POST,1.2606694383686035
52,/orders,POST,1.2606694383686035
53,/orders,POST,1.2606694383686035
54,/orders,POST,1.2606694383686035
55,/orders,POST,1.2606694383686035
56,/orders,POST,1.2606694383686035
57,/orders,POST,1.2606694383686035
58,/orders,POST,1.2606694383686035
59,/orders,POST,1.2606694383686035
60,/orders,POST,1.2606694383686035
61,/orders,POST,1.2606694383686035
62,/orders,POST,1.2606694383686035
63,/orders,POST,1.2606694383686035
64,/orders,POST,1.2606694383686035
65,/orders,POST,1.2606694383686035
66,/orders,POST,1.2606695304969944
67,/orders,POST,1.2606695304969944
68,/orders,POST,1.2606694383686035
69,/orders,POST,1.2606695304969944
70,/orders,POST,1.2606694383686035
71,/orders,POST,1.2606694383686035
72,/orders,POST,1.2606694383686035
73,/orders,POST,1.2606694383686035
74,/orders,POST,1.2606694383686035
75,/orders,POST,1.2606694383686035
76,/orders,POST,1.2606694383686035
77,/orders,POST,1.2606694383686035
78,/orders,POST,1.2606694383686035
79,/orders,POST,1.2606694383686035
80,/orders,POST,1.2606694383686035
81,/orders,POST,1.2606694383686035
82,/orders,POST,1.2606695304969944
83,/orders,POST,1.2606695304969944
84,/orders,POST,1.2606694383686035
85,/orders,POST,1.2606694383686035
86,/orders,POST,1.2606694383686035
87,/orders,POST,1.2606694383686035
88,/orders,POST,1.2606694383686035
89,/orders,POST,1.2606694383686035
90,/orders,POST,1.2606694383686035
91,/orders,POST,1.2606694383686035
92,/orders,POST,1.2606694383686035
93,/orders,POST,1.2606694383686035
94,/orders,POST,1.2606694383686035
95,/orders,POST,1.2606694383686035
96,/orders,POST,1.2606694383686035
97,/orders,POST,1.2606694383686035
98,/orders,POST,1.2606694383686035
99,/orders,POST,1.2606694383686035
100,/orders,POST,1.2606695304969944
101,/orders,POST,1.2606694383686035
102,/orders,POST,1.2606694383686035
103,/orders,POST,1.2606694383686035
104,/orders,POST,1.2606694383686035
105,/orders,POST,1.2606694383686035
106,/orders,POST,1.2606694383686035
107,/orders,POST,1.2606694383686035
108,/orders,POST,1.2606694383686035
109,/orders,POST,1.2606694383686035
110,/orders,POST,1.2606694383686035
111,/orders,POST,1.2606694383686035
112,/orders,POST,1.2606694383686035
113,/orders,POST,1.2606694383686035
114,/orders,POST,1.2606694383686035
115,/orders,POST,1.2606694383686035
116,/orders,POST,1.2606695304969944
117,/orders,POST,1.2606694383686035
118,/orders,POST,1.2606694383686035
119,/orders,POST,1.2606694383686035
120,/orders,POST,1.2606694383686035
121,/orders,POST,1.2606694383686035
122,/orders,POST,1.2606694383686035
123,/orders,POST,1.2606694383686035
124,/orders,POST,1.2606694383686035
125,/orders,POST,1.2606695304969944
126,/orders,POST,1.2606695304969944
127,/orders,POST,1.2606694383686035
128,/orders,POST,1.2606694383686035
129,/orders,POST,1.2606694383686035
130,/orders,POST,1.2606694383686035
131,/orders,POST,1.2606694383686035
132,/orders,POST,1.2606695304969944
133,/orders,POST,1.2606694383686035
134,/orders,POST,1.2606694383686035
135,/orders,POST,1.2606694383686035
136,/orders,POST,1.2606694383686035
137,/orders,POST,1.2606695304969944
138,/orders,POST,1.2606694383686035
139,/orders,POST,1.2606694383686035
140,/orders,POST,1.2606694383686035
141,/orders,POST,1.2606694383686035
142,/orders,POST,1.2606694383686035
143,/orders,POST,1.2606694383686035
144,/orders,POST,1.2606694383686035
145,/orders,POST,1.2606695304969944
146,/orders,POST,1.2606694383686035
147,/orders,POST,1.2606694383686035
148,/orders,POST,1.2606695304969944
149,/orders,POST,1.2606694383686035
150,/orders,POST,1.2606694383686035
151,/orders,POST,1.2606694383686035
152,/orders,POST,1.2606694383686035
153,/orders,POST,1.2606694383686035
154,/orders,POST,1.2606694383686035
155,/orders,POST,1.2606694383686035
156,/orders,POST,1.2606694383686035
157,/orders,POST,1.2606694383686035
158,/orders,POST,1.2606694383686035
159,/orders,POST,1.2606694383686035
160,/orders,POST,1.2606694383686035
161,/orders,POST,1.2606694383686035
162,/orders,POST,1.2606694383686035
163,/orders,POST,1.2606695304969944
164,/orders,POST,1.2606694383686035
165,/orders,POST,1.2606694383686035
166,/orders,POST,1.2606694383686035
